1
0.5   	0.5		    0.50     	0	0	0	0	0	0	0.0625
0.656423	0.504429	0.935209	0	0	0	0	0	0	0.0625
0.187387	0.418332	0.910526	0	0	0	0	0	0	0.0625
0.162943	0.582626	0.198052	0	0	0	0	0	0	0.0625
0.806857	0.848879	0.101004	0	0	0	0	0	0	0.0625
0.573764	0.252227	0.179809	0	0	0	0	0	0	0.0625
0.369023	0.164678	0.749657	0	0	0	0	0	0	0.0625
0.491543	0.369507	0.299555	0	0	0	0	0	0	0.0625
0.916123	0.279557	0.519571	0	0	0	0	0	0	0.0625
0.433757	0.162162	0.448648	0	0	0	0	0	0	0.0625
0.428124	0.472994	0.607418	0	0	0	0	0	0	0.0625
0.699097	0.724381	0.675046	0	0	0	0	0	0	0.0625
0.303045	0.284603	0.320521	0	0	0	0	0	0	0.0625
0.232874	0.905149	0.834973	0	0	0	0	0	0	0.0625
0.390294	0.66882	    0.856262	0	0	0	0	0	0	0.0625
0.063439	0.218842	0.0759422	0	0	0	0	0	0	0.0625
0.823691	0.772503	0.456193	0	0	0	0	0	0	0.0625
0.138925	0.916727	0.437136	0	0	0	0	0	0	0.0625
0.931999	0.111446	0.0808617	0	0	0	0	0	0	0.0625
0.131324	0.154771	0.237703	0	0	0	0	0	0	0.0625
0.0800785	0.879763	0.168784	0	0	0	0	0	0	0.0625
0.900141	0.664923	0.360133	0	0	0	0	0	0	0.0625
0.47131	    0.312338	0.464857	0	0	0	0	0	0	0.0625
0.450576	0.836821	0.455259	0	0	0	0	0	0	0.0625
0.126458	0.379684	0.349168	0	0	0	0	0	0	0.0625
0.357739	0.521436	0.776144	0	0	0	0	0	0	0.0625
0.462615	0.170482	0.294558	0	0	0	0	0	0	0.0625
0.116542	0.719397	0.902004	0	0	0	0	0	0	0.0625
0.353517	0.559237	0.101093	0	0	0	0	0	0	0.0625
0.0762548	0.613719	0.778353	0	0	0	0	0	0	0.0625
0.275259	0.285963	0.181948	0	0	0	0	0	0	0.0625
0.488302	0.886691	0.616588	0	0	0	0	0	0	0.0625
0.302096	0.320101	0.936443	0	0	0	0	0	0	0.0625
0.205071	0.62447	    0.469129	0	0	0	0	0	0	0.0625
0.694977	0.472033	0.455185	0	0	0	0	0	0	0.0625
0.560731	0.203124	0.90566	    0	0	0	0	0	0	0.0625
0.433547	0.61738	    0.30134	    0	0	0	0	0	0	0.0625
0.894102	0.168481	0.660767	0	0	0	0	0	0	0.0625
0.818665	0.300911	0.406593	0	0	0	0	0	0	0.0625
0.937153	0.722306	0.801011	0	0	0	0	0	0	0.0625
0.308252	0.790079	0.862157	0	0	0	0	0	0	0.0625
0.265971	0.176083	0.433931	0	0	0	0	0	0	0.0625
0.0732891	0.770477	0.406189	0	0	0	0	0	0	0.0625
0.246212	0.0878961	0.268951	0	0	0	0	0	0	0.0625
0.826544	0.717178	0.602483	0	0	0	0	0	0	0.0625
0.712341	0.311645	0.815534	0	0	0	0	0	0	0.0625
0.812842	0.431138	0.134413	0	0	0	0	0	0	0.0625
0.0714925	0.573769	0.3436	    0	0	0	0	0	0	0.0625
0.143347	0.241236	0.455964	0	0	0	0	0	0	0.0625
0.38249	    0.508388	0.476933	0	0	0	0	0	0	0.0625
0.326047	0.869435	0.595738	0	0	0	0	0	0	0.0625
0.575219	0.709498	0.531614	0	0	0	0	0	0	0.0625
0.829693	0.647641	0.89671	    0	0	0	0	0	0	0.0625
0.0757717	0.494174	0.584666	0	0	0	0	0	0	0.0625
0.697609	0.710194	0.225775	0	0	0	0	0	0	0.0625
0.83976	    0.843859	0.744139	0	0	0	0	0	0	0.0625
0.932918	0.558391	0.871009	0	0	0	0	0	0	0.0625
0.133441	0.742493	0.0802853	0	0	0	0	0	0	0.0625
0.627719	0.0748577	0.132804	0	0	0	0	0	0	0.0625
0.902044	0.658072	0.211999	0	0	0	0	0	0	0.0625
0.443085	0.928415	0.876343	0	0	0	0	0	0	0.0625
0.563726	0.549023	0.423806	0	0	0	0	0	0	0.0625
0.502338	0.790084	0.937485	0	0	0	0	0	0	0.0625
0.883564	0.0680207	0.224203	0	0	0	0	0	0	0.0625
0.0768336	0.343109	0.637372	0	0	0	0	0	0	0.0625
0.345932	0.0720335	0.667251	0	0	0	0	0	0	0.0625
0.593956	0.620284	0.112261	0	0	0	0	0	0	0.0625
0.225357	0.577844	0.827485	0	0	0	0	0	0	0.0625
0.741961	0.135559	0.342612	0	0	0	0	0	0	0.0625
0.912575	0.648603	0.0687905	0	0	0	0	0	0	0.0625
0.136961	0.910768	0.280107	0	0	0	0	0	0	0.0625
0.71838	    0.805254	0.89822	    0	0	0	0	0	0	0.0625
0.771768	0.0983562	0.0726919	0	0	0	0	0	0	0.0625
0.11222	    0.0817367	0.748806	0	0	0	0	0	0	0.0625
0.447086	0.170083	0.591515	0	0	0	0	0	0	0.0625
0.644827	0.599965	0.60438	    0	0	0	0	0	0	0.0625
0.175611	0.486292	0.107119	0	0	0	0	0	0	0.0625
0.881194	0.232537	0.247106	0	0	0	0	0	0	0.0625
0.913044	0.535697	0.458632	0	0	0	0	0	0	0.0625
0.102718	0.38378	    0.186437	0	0	0	0	0	0	0.0625
0.887117	0.769139	0.911255	0	0	0	0	0	0	0.0625
0.422102	0.265361	0.91551	    0	0	0	0	0	0	0.0625
0.888684	0.117769	0.342631	0	0	0	0	0	0	0.0625
0.795878	0.329521	0.259699	0	0	0	0	0	0	0.0625
0.554614	0.403388	0.744586	0	0	0	0	0	0	0.0625
0.257459	0.119359	0.0651037	0	0	0	0	0	0	0.0625
0.198292	0.693923	0.766539	0	0	0	0	0	0	0.0625
0.578641	0.212627	0.620092	0	0	0	0	0	0	0.0625
0.0724558	0.765025	0.772013	0	0	0	0	0	0	0.0625
0.910686	0.892178	0.840403	0	0	0	0	0	0	0.0625
0.649258	0.0759605	0.668636	0	0	0	0	0	0	0.0625
0.664441	0.259794	0.355992	0	0	0	0	0	0	0.0625
0.398922	0.687654	0.406266	0	0	0	0	0	0	0.0625
0.72973	    0.571353	0.729737	0	0	0	0	0	0	0.0625
0.935272	0.110834	0.783997	0	0	0	0	0	0	0.0625
0.368065	0.0686152	0.215362	0	0	0	0	0	0	0.0625
0.583678	0.868937	0.224568	0	0	0	0	0	0	0.0625
0.328004	0.768791	0.0765554	0	0	0	0	0	0	0.0625
0.459639	0.14667	    0.0825452	0	0	0	0	0	0	0.0625
0.591144	0.357975	0.482643	0	0	0	0	0	0	0.0625
0.539217	0.627885	0.867032	0	0	0	0	0	0	0.0625
0.21179	    0.561467	0.581051	0	0	0	0	0	0	0.0625
0.730641	0.876155	0.530576	0	0	0	0	0	0	0.0625
0.330703	0.128573	0.922177	0	0	0	0	0	0	0.0625
0.93743	    0.392708	0.239161	0	0	0	0	0	0	0.0625
0.694856	0.451311	0.187513	0	0	0	0	0	0	0.0625
0.439389	0.804058	0.801638	0	0	0	0	0	0	0.0625
0.0849474	0.710691	0.579438	0	0	0	0	0	0	0.0625
0.252049	0.188594	0.695109	0	0	0	0	0	0	0.0625
0.796259	0.719509	0.786046	0	0	0	0	0	0	0.0625
0.242582	0.0725195	0.83575	    0	0	0	0	0	0	0.0625
0.456809	0.583014	0.721933	0	0	0	0	0	0	0.0625
0.874566	0.831472	0.557645	0	0	0	0	0	0	0.0625
0.562103	0.271958	0.79616	    0	0	0	0	0	0	0.0625
0.612237	0.869853	0.61517	    0	0	0	0	0	0	0.0625
0.159716	0.344948	0.541685	0	0	0	0	0	0	0.0625
0.719042	0.933498	0.295341	0	0	0	0	0	0	0.0625
0.793826	0.833241	0.282438	0	0	0	0	0	0	0.0625
0.668061	0.0939195	0.505558	0	0	0	0	0	0	0.0625
0.312691	0.389748	0.48654	    0	0	0	0	0	0	0.0625
0.746489	0.234588	0.713372	0	0	0	0	0	0	0.0625
0.796759	0.136879	0.518723	0	0	0	0	0	0	0.0625
0.259977	0.436937	0.594021	0	0	0	0	0	0	0.0625
0.445664	0.275372	0.175922	0	0	0	0	0	0	0.0625
0.634447	0.158075	0.765222	0	0	0	0	0	0	0.0625
0.500584	0.312314	0.0676534	0	0	0	0	0	0	0.0625
0.708466	0.185632	0.921404	0	0	0	0	0	0	0.0625
0.87769	    0.335281	0.0693507	0	0	0	0	0	0	0.0625
0.291915	0.219899	0.838991	0	0	0	0	0	0	0.0625
0.704703	0.936211	0.89504	    0	0	0	0	0	0	0.0625
0.409883	0.89726	    0.244992	0	0	0	0	0	0	0.0625
0.737636	0.44385	    0.789449	0	0	0	0	0	0	0.0625
0.891469	0.919575	0.288794	0	0	0	0	0	0	0.0625
0.754168	0.293663	0.591198	0	0	0	0	0	0	0.0625
0.258074	0.445901	0.257358	0	0	0	0	0	0	0.0625
0.834505	0.529042	0.616755	0	0	0	0	0	0	0.0625
0.279938	0.91161	    0.423005	0	0	0	0	0	0	0.0625
0.932277	0.771533	0.152207	0	0	0	0	0	0	0.0625
0.0912774	0.0992083	0.393265	0	0	0	0	0	0	0.0625
0.211062	0.31777	    0.760676	0	0	0	0	0	0	0.0625
0.882343	0.534132	0.160208	0	0	0	0	0	0	0.0625
0.74502	    0.555729	0.132172	0	0	0	0	0	0	0.0625
0.705689	0.518432	0.293659	0	0	0	0	0	0	0.0625
0.797496	0.510259	0.920248	0	0	0	0	0	0	0.0625
0.901722	0.249237	0.920462	0	0	0	0	0	0	0.0625
0.875941	0.935541	0.631266	0	0	0	0	0	0	0.0625
0.701462	0.477813	0.609972	0	0	0	0	0	0	0.0625
0.795302	0.640405	0.294137	0	0	0	0	0	0	0.0625
0.110961	0.916143	0.612241	0	0	0	0	0	0	0.0625
0.225639	0.311005	0.0671581	0	0	0	0	0	0	0.0625
0.55041	    0.747615	0.168555	0	0	0	0	0	0	0.0625
0.140052	0.861839	0.935525	0	0	0	0	0	0	0.0625
0.549288	0.876345	0.729197	0	0	0	0	0	0	0.0625
0.0768094	0.936028	0.83086	    0	0	0	0	0	0	0.0625
0.421754	0.420205	0.392284	0	0	0	0	0	0	0.0625
0.533259	0.48582	    0.176518	0	0	0	0	0	0	0.0625
0.331204	0.550701	0.62983	    0	0	0	0	0	0	0.0625
0.340102	0.0931376	0.363691	0	0	0	0	0	0	0.0625
0.0938422	0.206615	0.584224	0	0	0	0	0	0	0.0625
0.932927	0.707295	0.508966	0	0	0	0	0	0	0.0625
0.545494	0.112426	0.540178	0	0	0	0	0	0	0.0625
0.630414	0.36284	    0.250757	0	0	0	0	0	0	0.0625
0.0729525	0.11346	    0.919852	0	0	0	0	0	0	0.0625
0.456939	0.766204	0.582549	0	0	0	0	0	0	0.0625
0.309609	0.599806	0.931104	0	0	0	0	0	0	0.0625
0.776837	0.29172	    0.931728	0	0	0	0	0	0	0.0625
0.38131	    0.676634	0.194063	0	0	0	0	0	0	0.0625
0.580923	0.577692	0.277552	0	0	0	0	0	0	0.0625
0.270329	0.425406	0.791423	0	0	0	0	0	0	0.0625
0.32122	     0.75174	0.486794	0	0	0	0	0	0	0.0625
0.298901	0.634636	0.323333	0	0	0	0	0	0	0.0625
0.606202	0.435137	0.354339	0	0	0	0	0	0	0.0625
0.0804473	0.0783331	0.543909	0	0	0	0	0	0	0.0625
0.559593	0.0781151	0.879673	0	0	0	0	0	0	0.0625
0.368114	0.900323	0.736108	0	0	0	0	0	0	0.0625
0.537721	0.474318	0.861292	0	0	0	0	0	0	0.0625
0.906931	0.792248	0.31733	    0	0	0	0	0	0	0.0625
0.326992	0.760737	0.706883	0	0	0	0	0	0	0.0625
0.588676	0.879744	0.855353	0	0	0	0	0	0	0.0625
0.917202	0.41403	    0.59694    	0	0	0	0	0	0	0.0625
0.0849249	0.332951	0.908093	0	0	0	0	0	0	0.0625
0.581931	0.516374	0.69627   	0	0	0	0	0	0	0.0625
0.0635613	0.27425	    0.319091	0	0	0	0	0	0	0.0625
0.924281	0.382544	0.4099	    0	0	0	0	0	0	0.0625
0.324691	0.073452	0.507147	0	0	0	0	0	0	0.0625
0.532214	0.912616	0.331626	0	0	0	0	0	0	0.0625
0.698682	0.754475	0.461673	0	0	0	0	0	0	0.0625
0.089216	0.453492	0.833477	0	0	0	0	0	0	0.0625
0.476922	0.632062	0.0647983	0	0	0	0	0	0	0.0625
0.928191	0.104331	0.486614	0	0	0	0	0	0	0.0625
0.578636	0.138417	0.378785	0	0	0	0	0	0	0.0625
0.849898	0.233818	0.787317	0	0	0	0	0	0	0.0625
0.334576	0.222082	0.539873	0	0	0	0	0	0	0.0625
0.213596	0.905639	0.0786442	0	0	0	0	0	0	0.0625
0.453992	0.249759	0.702266	0	0	0	0	0	0	0.0625
0.12855	    0.542567	0.925996	0	0	0	0	0	0	0.0625
0.120195	0.111449	0.117411	0	0	0	0	0	0	0.0625
0.582518	0.380949	0.607504	0	0	0	0	0	0	0.0625
0.662891	0.203611	0.0971454	0	0	0	0	0	0	0.0625
0.804976	0.236874	0.139421	0	0	0	0	0	0	0.0625
0.0641754	0.596448	0.507873	0	0	0	0	0	0	0.0625
0.851915	0.131906	0.936817	0	0	0	0	0	0	0.0625
0.934427	0.915397	0.0700143	0	0	0	0	0	0	0.0625
0.328548	0.898729	0.930229	0	0	0	0	0	0	0.0625
0.431789	0.0717479	0.867347	0	0	0	0	0	0	0.0625
0.928926	0.460446	0.715779	0	0	0	0	0	0	0.0625
0.0641704	0.512237	0.161273	0	0	0	0	0	0	0.0625
0.253268	0.681989	0.182588	0	0	0	0	0	0	0.0625
0.205491	0.685287	0.625449	0	0	0	0	0	0	0.0625
0.356489	0.506891	0.318889	0	0	0	0	0	0	0.0625
0.626961	0.333309	0.930648	0	0	0	0	0	0	0.0625
0.92904	    0.379957	0.936774	0	0	0	0	0	0	0.0625
0.297103	0.415247	0.0642339	0	0	0	0	0	0	0.0625
0.348798	0.249245	0.0643026	0	0	0	0	0	0	0.0625
0.650755	0.239037	0.492789	0	0	0	0	0	0	0.0625
0.196515	0.825274	0.373416	0	0	0	0	0	0	0.0625
0.781467	0.113684	0.688859	0	0	0	0	0	0	0.0625
0.795289	0.417307	0.677949	0	0	0	0	0	0	0.0625
0.088035	0.603894	0.64445	    0	0	0	0	0	0	0.0625
0.392539	0.398032	0.726125	0	0	0	0	0	0	0.0625
0.373887	0.923072	0.0680908	0	0	0	0	0	0	0.0625
0.359267	0.196717	0.22238	    0	0	0	0	0	0	0.0625
0.317275	0.444869	0.908113	0	0	0	0	0	0	0.0625
0.779848	0.899293	0.41582	    0	0	0	0	0	0	0.0625
0.535963	0.926964	0.488985	0	0	0	0	0	0	0.0625
0.0651317	0.669017	0.165729	0	0	0	0	0	0	0.0625
0.600964	0.406085	0.0662139	0	0	0	0	0	0	0.0625
0.812444	0.747497	0.178716	0	0	0	0	0	0	0.0625
0.0797486	0.333896	0.782114	0	0	0	0	0	0	0.0625
0.572376	0.928011	0.0797442	0	0	0	0	0	0	0.0625
0.296242	0.930939	0.290491	0	0	0	0	0	0	0.0625
0.231388	0.934116	0.685065	0	0	0	0	0	0	0.0625
0.0760012	0.351345	0.0627878	0	0	0	0	0	0	0.0625
0.718744	0.935304	0.66001	    0	0	0	0	0	0	0.0625
0.936861	0.818687	0.668312	0	0	0	0	0	0	0.0625
0.928616	0.25206	    0.370072	0	0	0	0	0	0	0.0625
0.22633	    0.933751	0.547885	0	0	0	0	0	0	0.0625
0.516598	0.460136	0.501984	0	0	0	0	0	0	0.0625
0.204918	0.0638699	0.461755	0	0	0	0	0	0	0.0625
0.138126	0.481958	0.275396	0	0	0	0	0	0	0.0625
0.615679	0.714282	0.935051	0	0	0	0	0	0	0.0625
0.632745	0.545714	0.817852	0	0	0	0	0	0	0.0625
0.0626136	0.346133	0.454191	0	0	0	0	0	0	0.0625
